letter,startPlacement,endPlacement,timing,direction,blueMotionType,blueRotationDirection,blueSkewDir,blueHandPath,blueSkewSteps,blueStartLocation,blueEndLocation,redMotionType,redRotationDirection,redSkewDir,redHandPath,redSkewSteps,redStartLocation,redEndLocation,category
R,gamma14,alpha1,split,opp,pro,ccw,-,ccw,1,nw,s,anti,ccw,+,cw,1,sw,n,2
R,gamma14,gamma7,split,opp,pro,ccw,-,ccw,1,nw,s,anti,ccw,-,cw,1,sw,w,2
R,gamma14,zeta8,split,opp,pro,ccw,-,ccw,1,nw,s,anti,ccw,,cw,0,sw,nw,1
R,gamma14,zeta1,split,opp,pro,ccw,,ccw,0,nw,sw,anti,ccw,+,cw,1,sw,n,1
R,gamma14,eta7,split,opp,pro,ccw,,ccw,0,nw,sw,anti,ccw,-,cw,1,sw,w,1
R,gamma16,gamma3,tog,opp,pro,ccw,+,ccw,1,ne,n,anti,ccw,+,cw,1,nw,e,2
R,gamma16,beta1,tog,opp,pro,ccw,+,ccw,1,ne,n,anti,ccw,-,cw,1,nw,n,2
R,gamma16,eta2,tog,opp,pro,ccw,+,ccw,1,ne,n,anti,ccw,,cw,0,nw,ne,1
R,gamma16,alpha3,tog,opp,pro,ccw,-,ccw,1,ne,w,anti,ccw,+,cw,1,nw,e,2
R,gamma16,gamma1,tog,opp,pro,ccw,-,ccw,1,ne,w,anti,ccw,-,cw,1,nw,n,2
R,gamma16,zeta2,tog,opp,pro,ccw,-,ccw,1,ne,w,anti,ccw,,cw,0,nw,ne,1
R,gamma16,zeta3,tog,opp,pro,ccw,,ccw,0,ne,nw,anti,ccw,+,cw,1,nw,e,1
R,gamma16,eta1,tog,opp,pro,ccw,,ccw,0,ne,nw,anti,ccw,-,cw,1,nw,n,1
S,gamma2,gamma5,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,+,cw,1,ne,s,2
S,gamma2,beta3,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,-,cw,1,ne,e,2
S,gamma2,eta4,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,,cw,0,ne,se,1
S,gamma2,alpha5,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,+,cw,1,ne,s,2
S,gamma2,gamma3,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,-,cw,1,ne,e,2
S,gamma2,zeta4,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,,cw,0,ne,se,1
S,gamma2,zeta5,quarter,same,pro,cw,,cw,0,nw,ne,pro,cw,+,cw,1,ne,s,1
S,gamma2,eta3,quarter,same,pro,cw,,cw,0,nw,ne,pro,cw,-,cw,1,ne,e,1
S,gamma4,gamma7,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,+,cw,1,se,w,2
S,gamma4,beta5,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,-,cw,1,se,s,2
S,gamma4,eta6,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,,cw,0,se,sw,1
S,gamma4,alpha7,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,+,cw,1,se,w,2
S,gamma4,gamma5,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,-,cw,1,se,s,2
S,gamma4,zeta6,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,,cw,0,se,sw,1
S,gamma4,zeta7,quarter,same,pro,cw,,cw,0,ne,se,pro,cw,+,cw,1,se,w,1
S,gamma4,eta5,quarter,same,pro,cw,,cw,0,ne,se,pro,cw,-,cw,1,se,s,1
S,gamma6,gamma1,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,+,cw,1,sw,n,2
S,gamma6,beta7,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,-,cw,1,sw,w,2
S,gamma6,eta8,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,,cw,0,sw,nw,1
S,gamma6,alpha1,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,+,cw,1,sw,n,2
S,gamma6,gamma7,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,-,cw,1,sw,w,2
S,gamma6,zeta8,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,,cw,0,sw,nw,1
S,gamma6,zeta1,quarter,same,pro,cw,,cw,0,se,sw,pro,cw,+,cw,1,sw,n,1
S,gamma6,eta7,quarter,same,pro,cw,,cw,0,se,sw,pro,cw,-,cw,1,sw,w,1
S,gamma8,gamma3,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,+,cw,1,nw,e,2
S,gamma8,beta1,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,-,cw,1,nw,n,2
S,gamma8,eta2,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,,cw,0,nw,ne,1
S,gamma8,alpha3,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,+,cw,1,nw,e,2
S,gamma8,gamma1,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,-,cw,1,nw,n,2
S,gamma8,zeta2,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,,cw,0,nw,ne,1
S,gamma8,zeta3,quarter,same,pro,cw,,cw,0,sw,nw,pro,cw,+,cw,1,nw,e,1
S,gamma8,eta1,quarter,same,pro,cw,,cw,0,sw,nw,pro,cw,-,cw,1,nw,n,1
S,gamma2,gamma1,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,+,ccw,1,ne,n,2
S,gamma2,beta7,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,-,ccw,1,ne,w,2
S,gamma2,eta8,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,,ccw,0,ne,nw,1
S,gamma2,alpha1,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,+,ccw,1,ne,n,2
S,gamma2,gamma7,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,-,ccw,1,ne,w,2
S,gamma2,zeta8,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,,ccw,0,ne,nw,1
S,gamma2,zeta1,quarter,same,pro,ccw,,ccw,0,nw,sw,pro,ccw,+,ccw,1,ne,n,1
S,gamma2,eta7,quarter,same,pro,ccw,,ccw,0,nw,sw,pro,ccw,-,ccw,1,ne,w,1
S,gamma4,gamma3,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,+,ccw,1,se,e,2
S,gamma4,beta1,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,-,ccw,1,se,n,2
S,gamma4,eta2,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,,ccw,0,se,ne,1
S,gamma4,alpha3,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,+,ccw,1,se,e,2
S,gamma4,gamma1,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,-,ccw,1,se,n,2
S,gamma4,zeta2,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,,ccw,0,se,ne,1
S,gamma4,zeta3,quarter,same,pro,ccw,,ccw,0,ne,nw,pro,ccw,+,ccw,1,se,e,1
S,gamma4,eta1,quarter,same,pro,ccw,,ccw,0,ne,nw,pro,ccw,-,ccw,1,se,n,1
S,gamma8,gamma7,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,+,ccw,1,nw,w,2
S,gamma8,beta5,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,-,ccw,1,nw,s,2
S,gamma8,eta6,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,,ccw,0,nw,sw,1
S,gamma8,alpha7,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,+,ccw,1,nw,w,2
S,gamma8,gamma5,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,-,ccw,1,nw,s,2
S,gamma8,zeta6,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,,ccw,0,nw,sw,1
S,gamma8,zeta7,quarter,same,pro,ccw,,ccw,0,sw,se,pro,ccw,+,ccw,1,nw,w,1
S,gamma8,eta5,quarter,same,pro,ccw,,ccw,0,sw,se,pro,ccw,-,ccw,1,nw,s,1
S,gamma6,gamma5,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,+,ccw,1,sw,s,2
S,gamma6,beta3,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,-,ccw,1,sw,e,2
S,gamma6,eta4,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,,ccw,0,sw,se,1
S,gamma6,alpha5,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,+,ccw,1,sw,s,2
S,gamma6,gamma3,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,-,ccw,1,sw,e,2
S,gamma6,zeta4,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,,ccw,0,sw,se,1
S,gamma6,zeta5,quarter,same,pro,ccw,,ccw,0,se,ne,pro,ccw,+,ccw,1,sw,s,1
S,gamma6,eta3,quarter,same,pro,ccw,,ccw,0,se,ne,pro,ccw,-,ccw,1,sw,e,1
S,gamma16,gamma11,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,+,cw,1,nw,e,2
S,gamma16,alpha1,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,-,cw,1,nw,n,2
S,gamma16,zeta10,quarter,same,pro,cw,+,cw,1,ne,s,pro,cw,,cw,0,nw,ne,1
S,gamma16,beta3,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,+,cw,1,nw,e,2
S,gamma16,gamma9,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,-,cw,1,nw,n,2
S,gamma16,eta10,quarter,same,pro,cw,-,cw,1,ne,e,pro,cw,,cw,0,nw,ne,1
S,gamma16,eta11,quarter,same,pro,cw,,cw,0,ne,se,pro,cw,+,cw,1,nw,e,1
S,gamma16,zeta9,quarter,same,pro,cw,,cw,0,ne,se,pro,cw,-,cw,1,nw,n,1
S,gamma10,gamma13,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,+,cw,1,ne,s,2
S,gamma10,alpha3,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,-,cw,1,ne,e,2
S,gamma10,zeta12,quarter,same,pro,cw,+,cw,1,se,w,pro,cw,,cw,0,ne,se,1
S,gamma10,beta5,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,+,cw,1,ne,s,2
S,gamma10,gamma11,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,-,cw,1,ne,e,2
S,gamma10,eta12,quarter,same,pro,cw,-,cw,1,se,s,pro,cw,,cw,0,ne,se,1
S,gamma10,eta13,quarter,same,pro,cw,,cw,0,se,sw,pro,cw,+,cw,1,ne,s,1
S,gamma10,zeta11,quarter,same,pro,cw,,cw,0,se,sw,pro,cw,-,cw,1,ne,e,1
S,gamma12,gamma15,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,+,cw,1,se,w,2
S,gamma12,alpha5,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,-,cw,1,se,s,2
S,gamma12,zeta14,quarter,same,pro,cw,+,cw,1,sw,n,pro,cw,,cw,0,se,sw,1
S,gamma12,beta7,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,+,cw,1,se,w,2
S,gamma12,gamma13,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,-,cw,1,se,s,2
S,gamma12,eta14,quarter,same,pro,cw,-,cw,1,sw,w,pro,cw,,cw,0,se,sw,1
S,gamma12,eta15,quarter,same,pro,cw,,cw,0,sw,nw,pro,cw,+,cw,1,se,w,1
S,gamma12,zeta13,quarter,same,pro,cw,,cw,0,sw,nw,pro,cw,-,cw,1,se,s,1
S,gamma14,gamma9,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,+,cw,1,sw,n,2
S,gamma14,alpha7,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,-,cw,1,sw,w,2
S,gamma14,zeta16,quarter,same,pro,cw,+,cw,1,nw,e,pro,cw,,cw,0,sw,nw,1
S,gamma14,beta1,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,+,cw,1,sw,n,2
S,gamma14,gamma15,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,-,cw,1,sw,w,2
S,gamma14,eta16,quarter,same,pro,cw,-,cw,1,nw,n,pro,cw,,cw,0,sw,nw,1
S,gamma14,eta9,quarter,same,pro,cw,,cw,0,nw,ne,pro,cw,+,cw,1,sw,n,1
S,gamma14,zeta15,quarter,same,pro,cw,,cw,0,nw,ne,pro,cw,-,cw,1,sw,w,1
S,gamma16,gamma15,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,+,ccw,1,nw,w,2
S,gamma16,alpha5,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,-,ccw,1,nw,s,2
S,gamma16,zeta14,quarter,same,pro,ccw,+,ccw,1,ne,n,pro,ccw,,ccw,0,nw,sw,1
S,gamma16,beta7,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,+,ccw,1,nw,w,2
S,gamma16,gamma13,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,-,ccw,1,nw,s,2
S,gamma16,eta14,quarter,same,pro,ccw,-,ccw,1,ne,w,pro,ccw,,ccw,0,nw,sw,1
S,gamma16,eta15,quarter,same,pro,ccw,,ccw,0,ne,nw,pro,ccw,+,ccw,1,nw,w,1
S,gamma16,zeta13,quarter,same,pro,ccw,,ccw,0,ne,nw,pro,ccw,-,ccw,1,nw,s,1
S,gamma14,gamma13,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,+,ccw,1,sw,s,2
S,gamma14,alpha3,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,-,ccw,1,sw,e,2
S,gamma14,zeta12,quarter,same,pro,ccw,+,ccw,1,nw,w,pro,ccw,,ccw,0,sw,se,1
S,gamma14,beta5,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,+,ccw,1,sw,s,2
S,gamma14,gamma11,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,-,ccw,1,sw,e,2
S,gamma14,eta12,quarter,same,pro,ccw,-,ccw,1,nw,s,pro,ccw,,ccw,0,sw,se,1
S,gamma14,eta13,quarter,same,pro,ccw,,ccw,0,nw,sw,pro,ccw,+,ccw,1,sw,s,1
S,gamma14,zeta11,quarter,same,pro,ccw,,ccw,0,nw,sw,pro,ccw,-,ccw,1,sw,e,1
S,gamma12,gamma11,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,+,ccw,1,se,e,2
S,gamma12,alpha1,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,-,ccw,1,se,n,2
S,gamma12,zeta10,quarter,same,pro,ccw,+,ccw,1,sw,s,pro,ccw,,ccw,0,se,ne,1
S,gamma12,beta3,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,+,ccw,1,se,e,2
S,gamma12,gamma9,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,-,ccw,1,se,n,2
S,gamma12,eta10,quarter,same,pro,ccw,-,ccw,1,sw,e,pro,ccw,,ccw,0,se,ne,1
S,gamma12,eta11,quarter,same,pro,ccw,,ccw,0,sw,se,pro,ccw,+,ccw,1,se,e,1
S,gamma12,zeta9,quarter,same,pro,ccw,,ccw,0,sw,se,pro,ccw,-,ccw,1,se,n,1
S,gamma10,gamma9,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,+,ccw,1,ne,n,2
S,gamma10,alpha7,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,-,ccw,1,ne,w,2
S,gamma10,zeta16,quarter,same,pro,ccw,+,ccw,1,se,e,pro,ccw,,ccw,0,ne,nw,1
S,gamma10,beta1,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,+,ccw,1,ne,n,2
S,gamma10,gamma15,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,-,ccw,1,ne,w,2
S,gamma10,eta16,quarter,same,pro,ccw,-,ccw,1,se,n,pro,ccw,,ccw,0,ne,nw,1
S,gamma10,eta9,quarter,same,pro,ccw,,ccw,0,se,ne,pro,ccw,+,ccw,1,ne,n,1
S,gamma10,zeta15,quarter,same,pro,ccw,,ccw,0,se,ne,pro,ccw,-,ccw,1,ne,w,1
T,gamma2,gamma5,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,+,cw,1,ne,s,2
T,gamma2,beta3,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,-,cw,1,ne,e,2
T,gamma2,eta4,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,,cw,0,ne,se,1
T,gamma2,alpha5,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,+,cw,1,ne,s,2
T,gamma2,gamma3,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,-,cw,1,ne,e,2
T,gamma2,zeta4,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,,cw,0,ne,se,1
T,gamma2,zeta5,quarter,same,anti,ccw,,cw,0,nw,ne,anti,ccw,+,cw,1,ne,s,1
T,gamma2,eta3,quarter,same,anti,ccw,,cw,0,nw,ne,anti,ccw,-,cw,1,ne,e,1
T,gamma4,gamma7,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,+,cw,1,se,w,2
T,gamma4,beta5,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,-,cw,1,se,s,2
T,gamma4,eta6,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,,cw,0,se,sw,1
T,gamma4,alpha7,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,+,cw,1,se,w,2
T,gamma4,gamma5,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,-,cw,1,se,s,2
T,gamma4,zeta6,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,,cw,0,se,sw,1
T,gamma4,zeta7,quarter,same,anti,ccw,,cw,0,ne,se,anti,ccw,+,cw,1,se,w,1
T,gamma4,eta5,quarter,same,anti,ccw,,cw,0,ne,se,anti,ccw,-,cw,1,se,s,1
T,gamma6,gamma1,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,+,cw,1,sw,n,2
T,gamma6,beta7,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,-,cw,1,sw,w,2
T,gamma6,eta8,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,,cw,0,sw,nw,1
T,gamma6,alpha1,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,+,cw,1,sw,n,2
T,gamma6,gamma7,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,-,cw,1,sw,w,2
T,gamma6,zeta8,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,,cw,0,sw,nw,1
T,gamma6,zeta1,quarter,same,anti,ccw,,cw,0,se,sw,anti,ccw,+,cw,1,sw,n,1
T,gamma6,eta7,quarter,same,anti,ccw,,cw,0,se,sw,anti,ccw,-,cw,1,sw,w,1
T,gamma8,gamma3,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,+,cw,1,nw,e,2
T,gamma8,beta1,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,-,cw,1,nw,n,2
T,gamma8,eta2,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,,cw,0,nw,ne,1
T,gamma8,alpha3,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,+,cw,1,nw,e,2
T,gamma8,gamma1,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,-,cw,1,nw,n,2
T,gamma8,zeta2,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,,cw,0,nw,ne,1
T,gamma8,zeta3,quarter,same,anti,ccw,,cw,0,sw,nw,anti,ccw,+,cw,1,nw,e,1
T,gamma8,eta1,quarter,same,anti,ccw,,cw,0,sw,nw,anti,ccw,-,cw,1,nw,n,1
T,gamma2,gamma1,quarter,same,anti,cw,+,ccw,1,nw,w,anti,cw,+,ccw,1,ne,n,2
T,gamma2,beta7,quarter,same,anti,cw,+,ccw,1,nw,w,anti,cw,-,ccw,1,ne,w,2
T,gamma2,eta8,quarter,same,anti,cw,+,ccw,1,nw,w,anti,cw,,ccw,0,ne,nw,1
T,gamma2,alpha1,quarter,same,anti,cw,-,ccw,1,nw,s,anti,cw,+,ccw,1,ne,n,2
T,gamma2,gamma7,quarter,same,anti,cw,-,ccw,1,nw,s,anti,cw,-,ccw,1,ne,w,2
T,gamma2,zeta8,quarter,same,anti,cw,-,ccw,1,nw,s,anti,cw,,ccw,0,ne,nw,1
T,gamma2,zeta1,quarter,same,anti,cw,,ccw,0,nw,sw,anti,cw,+,ccw,1,ne,n,1
T,gamma2,eta7,quarter,same,anti,cw,,ccw,0,nw,sw,anti,cw,-,ccw,1,ne,w,1
T,gamma4,gamma3,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,+,ccw,1,se,e,2
T,gamma4,beta1,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,-,ccw,1,se,n,2
T,gamma4,eta2,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,,ccw,0,se,ne,1
T,gamma4,alpha3,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,+,ccw,1,se,e,2
T,gamma4,gamma1,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,-,ccw,1,se,n,2
T,gamma4,zeta2,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,,ccw,0,se,ne,1
T,gamma4,zeta3,quarter,same,anti,cw,,ccw,0,ne,nw,anti,cw,+,ccw,1,se,e,1
T,gamma4,eta1,quarter,same,anti,cw,,ccw,0,ne,nw,anti,cw,-,ccw,1,se,n,1
T,gamma8,gamma7,quarter,same,anti,cw,+,ccw,1,sw,s,anti,cw,+,ccw,1,nw,w,2
T,gamma8,beta5,quarter,same,anti,cw,+,ccw,1,sw,s,anti,cw,-,ccw,1,nw,s,2
T,gamma8,eta6,quarter,same,anti,cw,+,ccw,1,sw,s,anti,cw,,ccw,0,nw,sw,1
T,gamma8,alpha7,quarter,same,anti,cw,-,ccw,1,sw,e,anti,cw,+,ccw,1,nw,w,2
T,gamma8,gamma5,quarter,same,anti,cw,-,ccw,1,sw,e,anti,cw,-,ccw,1,nw,s,2
T,gamma8,zeta6,quarter,same,anti,cw,-,ccw,1,sw,e,anti,cw,,ccw,0,nw,sw,1
T,gamma8,zeta7,quarter,same,anti,cw,,ccw,0,sw,se,anti,cw,+,ccw,1,nw,w,1
T,gamma8,eta5,quarter,same,anti,cw,,ccw,0,sw,se,anti,cw,-,ccw,1,nw,s,1
T,gamma6,gamma5,quarter,same,anti,cw,+,ccw,1,se,e,anti,cw,+,ccw,1,sw,s,2
T,gamma6,beta3,quarter,same,anti,cw,+,ccw,1,se,e,anti,cw,-,ccw,1,sw,e,2
T,gamma6,eta4,quarter,same,anti,cw,+,ccw,1,se,e,anti,cw,,ccw,0,sw,se,1
T,gamma6,alpha5,quarter,same,anti,cw,-,ccw,1,se,n,anti,cw,+,ccw,1,sw,s,2
T,gamma6,gamma3,quarter,same,anti,cw,-,ccw,1,se,n,anti,cw,-,ccw,1,sw,e,2
T,gamma6,zeta4,quarter,same,anti,cw,-,ccw,1,se,n,anti,cw,,ccw,0,sw,se,1
T,gamma6,zeta5,quarter,same,anti,cw,,ccw,0,se,ne,anti,cw,+,ccw,1,sw,s,1
T,gamma6,eta3,quarter,same,anti,cw,,ccw,0,se,ne,anti,cw,-,ccw,1,sw,e,1
T,gamma16,gamma11,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,+,cw,1,nw,e,2
T,gamma16,alpha1,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,-,cw,1,nw,n,2
T,gamma16,zeta10,quarter,same,anti,ccw,+,cw,1,ne,s,anti,ccw,,cw,0,nw,ne,1
T,gamma16,beta3,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,+,cw,1,nw,e,2
T,gamma16,gamma9,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,-,cw,1,nw,n,2
T,gamma16,eta10,quarter,same,anti,ccw,-,cw,1,ne,e,anti,ccw,,cw,0,nw,ne,1
T,gamma16,eta11,quarter,same,anti,ccw,,cw,0,ne,se,anti,ccw,+,cw,1,nw,e,1
T,gamma16,zeta9,quarter,same,anti,ccw,,cw,0,ne,se,anti,ccw,-,cw,1,nw,n,1
T,gamma10,gamma13,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,+,cw,1,ne,s,2
T,gamma10,alpha3,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,-,cw,1,ne,e,2
T,gamma10,zeta12,quarter,same,anti,ccw,+,cw,1,se,w,anti,ccw,,cw,0,ne,se,1
T,gamma10,beta5,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,+,cw,1,ne,s,2
T,gamma10,gamma11,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,-,cw,1,ne,e,2
T,gamma10,eta12,quarter,same,anti,ccw,-,cw,1,se,s,anti,ccw,,cw,0,ne,se,1
T,gamma10,eta13,quarter,same,anti,ccw,,cw,0,se,sw,anti,ccw,+,cw,1,ne,s,1
T,gamma10,zeta11,quarter,same,anti,ccw,,cw,0,se,sw,anti,ccw,-,cw,1,ne,e,1
T,gamma12,gamma15,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,+,cw,1,se,w,2
T,gamma12,alpha5,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,-,cw,1,se,s,2
T,gamma12,zeta14,quarter,same,anti,ccw,+,cw,1,sw,n,anti,ccw,,cw,0,se,sw,1
T,gamma12,beta7,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,+,cw,1,se,w,2
T,gamma12,gamma13,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,-,cw,1,se,s,2
T,gamma12,eta14,quarter,same,anti,ccw,-,cw,1,sw,w,anti,ccw,,cw,0,se,sw,1
T,gamma12,eta15,quarter,same,anti,ccw,,cw,0,sw,nw,anti,ccw,+,cw,1,se,w,1
T,gamma12,zeta13,quarter,same,anti,ccw,,cw,0,sw,nw,anti,ccw,-,cw,1,se,s,1
T,gamma14,gamma9,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,+,cw,1,sw,n,2
T,gamma14,alpha7,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,-,cw,1,sw,w,2
T,gamma14,zeta16,quarter,same,anti,ccw,+,cw,1,nw,e,anti,ccw,,cw,0,sw,nw,1
T,gamma14,beta1,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,+,cw,1,sw,n,2
T,gamma14,gamma15,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,-,cw,1,sw,w,2
T,gamma14,eta16,quarter,same,anti,ccw,-,cw,1,nw,n,anti,ccw,,cw,0,sw,nw,1
T,gamma14,eta9,quarter,same,anti,ccw,,cw,0,nw,ne,anti,ccw,+,cw,1,sw,n,1
T,gamma14,zeta15,quarter,same,anti,ccw,,cw,0,nw,ne,anti,ccw,-,cw,1,sw,w,1
T,gamma16,gamma15,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,+,ccw,1,nw,w,2
T,gamma16,alpha5,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,-,ccw,1,nw,s,2
T,gamma16,zeta14,quarter,same,anti,cw,+,ccw,1,ne,n,anti,cw,,ccw,0,nw,sw,1
T,gamma16,beta7,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,+,ccw,1,nw,w,2
T,gamma16,gamma13,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,-,ccw,1,nw,s,2
T,gamma16,eta14,quarter,same,anti,cw,-,ccw,1,ne,w,anti,cw,,ccw,0,nw,sw,1
